ASV_ID,database,pident,sseqid,length,qcovs,evalue,bitscore,specimen_id,phylum,class,order,family,genus,species,scientific_name,mismatch,gapopen,qstart,qend,sstart,send,accession
ASV_18616,MZG,85.526,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Lithothamnion;Lithothamnion_glaciale,304,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Lithothamnion,glaciale,Lithothamnion glaciale,,,,,,,
ASV_18618,MZG,88.095,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Lithothamnion;Lithothamnion_glaciale,294,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Lithothamnion,glaciale,Lithothamnion glaciale,,,,,,,
ASV_04716,MZG,91.246,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Lithothamnion;Lithothamnion_tophiforme,297,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Lithothamnion,tophiforme,Lithothamnion tophiforme,,,,,,,
ASV_10583,MZG,89.439,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Lithothamnion;Lithothamnion_tophiforme,303,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Lithothamnion,tophiforme,Lithothamnion tophiforme,,,,,,,
ASV_15309,MZG,89.933,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Lithothamnion;Lithothamnion_tophiforme,298,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Lithothamnion,tophiforme,Lithothamnion tophiforme,,,,,,,
ASV_17574,MZG,91.582,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Lithothamnion;Lithothamnion_tophiforme,297,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Lithothamnion,tophiforme,Lithothamnion tophiforme,,,,,,,
ASV_04505,MZG,86.174,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Phymatolithon;Phymatolithon_calcareum,311,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Phymatolithon,calcareum,Phymatolithon calcareum,,,,,,,
ASV_08575,MZG,87.379,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Phymatolithon;Phymatolithon_calcareum,309,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Phymatolithon,calcareum,Phymatolithon calcareum,,,,,,,
ASV_08615,MZG,88.854,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Phymatolithon;Phymatolithon_lamii,314,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Phymatolithon,lamii,Phymatolithon lamii,,,,,,,
ASV_13760,MZG,88.179,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Phymatolithon;Phymatolithon_lamii,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Phymatolithon,lamii,Phymatolithon lamii,,,,,,,
ASV_17933,MZG,89.172,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Lithothamniaceae;Phymatolithon;Phymatolithon_lamii,314,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Lithothamniaceae,Phymatolithon,lamii,Phymatolithon lamii,,,,,,,
ASV_04732,MZG,85.768,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Mastoporaceae;Mastophora;Mastophora_rosea,267,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Mastoporaceae,Mastophora,rosea,Mastophora rosea,,,,,,,
ASV_08434,MZG,87.859,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Mastoporaceae;Mastophora;Mastophora_rosea,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Mastoporaceae,Mastophora,rosea,Mastophora rosea,,,,,,,
ASV_13451,MZG,86.23,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Mastoporaceae;Mastophora;Mastophora_rosea,305,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Mastoporaceae,Mastophora,rosea,Mastophora rosea,,,,,,,
ASV_02852,MZG,87.541,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Mesophyllaceae;Clathromorphum;Clathromorphum_compactum,305,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Mesophyllaceae,Clathromorphum,compactum,Clathromorphum compactum,,,,,,,
ASV_03384,MZG,87.541,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Mesophyllaceae;Clathromorphum;Clathromorphum_compactum,305,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Mesophyllaceae,Clathromorphum,compactum,Clathromorphum compactum,,,,,,,
ASV_19559,MZG,87.213,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Mesophyllaceae;Clathromorphum;Clathromorphum_compactum,305,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Mesophyllaceae,Clathromorphum,compactum,Clathromorphum compactum,,,,,,,
ASV_03278,MZG,85.623,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_07140,MZG,92.332,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_07151,MZG,92.652,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_07468,MZG,92.971,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_07665,MZG,92.652,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_07670,MZG,87.821,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,312,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_11459,MZG,92.332,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_13657,MZG,92.013,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_13663,MZG,92.652,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_13711,MZG,92.332,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_15283,MZG,90.096,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_20267,MZG,87.302,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_brassicaflorida,252,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,brassicaflorida,Neogoniolithon brassicaflorida,,,,,,,
ASV_20717,MZG,93.291,Plantae;Rhodophyta;Florideophyceae;Corallinophycidae;Spongitaceae;Neogoniolithon;Neogoniolithon_megalocystum,313,,,,,Rhodophyta,Florideophyceae,Corallinophycidae,Spongitaceae,Neogoniolithon,megalocystum,Neogoniolithon megalocystum,,,,,,,
ASV_02981,NMNH,85.121,SH21207|Rhodophyta|Peyssonneliaceae,289,92,1.05E-81,296,SH21207,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonneliaceae^,Peyssonneliaceae^,Peyssonneliaceae^,,,,,,,
ASV_05620,NMNH,89.619,SH21207|Rhodophyta|Peyssonneliaceae,289,92,2.20E-103,368,SH21207,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonneliaceae^,Peyssonneliaceae^,Peyssonneliaceae^,,,,,,,
ASV_07521,NMNH,85.121,SH21207|Rhodophyta|Peyssonneliaceae,289,92,1.05E-81,296,SH21207,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonneliaceae^,Peyssonneliaceae^,Peyssonneliaceae^,,,,,,,
ASV_09529,NMNH,86.159,SH21207|Rhodophyta|Peyssonneliaceae,289,92,1.05E-86,313,SH21207,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonneliaceae^,Peyssonneliaceae^,Peyssonneliaceae^,,,,,,,
ASV_10584,NMNH,98.962,SH21207|Rhodophyta|Peyssonneliaceae,289,92,2.06E-148,518,SH21207,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonneliaceae^,Peyssonneliaceae^,Peyssonneliaceae^,,,,,,,
ASV_11817,NMNH,86.316,SH21207|Rhodophyta|Peyssonneliaceae,285,91,3.76E-86,311,SH21207,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonneliaceae^,Peyssonneliaceae^,Peyssonneliaceae^,,,,,,,SH21207
ASV_00096,NMNH,87.22,SH20053|Rhodophyta|Riquetophycus,313,100,4.76E-100,357,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH21207
ASV_00608,NMNH,89.457,SH20053|Rhodophyta|Riquetophycus,313,100,1.01E-111,396,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH21207
ASV_00910,NMNH,85.623,SH20053|Rhodophyta|Riquetophycus,313,99,3.74E-91,327,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH21207
ASV_00923,NMNH,90.415,SH20053|Rhodophyta|Riquetophycus,313,100,1.00E-116,412,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH21207
ASV_01018,NMNH,87.22,SH20053|Rhodophyta|Riquetophycus,313,100,4.76E-100,357,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH21207
ASV_01401,NMNH,86.943,SH20053|Rhodophyta|Riquetophycus,314,100,2.22E-98,351,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_01449,NMNH,86.943,SH20053|Rhodophyta|Riquetophycus,314,100,2.22E-98,351,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_01869,NMNH,87.54,SH20053|Rhodophyta|Riquetophycus,313,100,1.02E-101,363,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_02309,NMNH,87.22,SH20053|Rhodophyta|Riquetophycus,313,100,4.76E-100,357,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_02364,NMNH,85.942,SH20053|Rhodophyta|Riquetophycus,313,100,2.23E-93,335,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_02466,NMNH,88.746,SH20053|Rhodophyta|Riquetophycus,311,99,2.83E-107,381,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_03536,NMNH,87.859,SH20053|Rhodophyta|Riquetophycus,313,100,2.20E-103,368,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_03976,NMNH,85.897,SH20053|Rhodophyta|Riquetophycus,312,99,8.03E-93,333,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_04000,NMNH,91.054,SH20053|Rhodophyta|Riquetophycus,313,100,4.63E-120,424,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_04131,NMNH,90.735,SH20053|Rhodophyta|Riquetophycus,313,100,2.15E-118,418,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_04226,NMNH,91.987,SH20053|Rhodophyta|Riquetophycus,312,99,1.65E-124,438,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_04506,NMNH,88.179,SH20053|Rhodophyta|Riquetophycus,313,100,4.73E-105,374,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_05248,NMNH,88.462,SH20053|Rhodophyta|Riquetophycus,312,99,3.66E-106,377,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_05921,NMNH,91.64,SH20053|Rhodophyta|Riquetophycus,311,99,2.77E-122,431,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_06487,NMNH,86.218,SH20053|Rhodophyta|Riquetophycus,312,99,1.73E-94,339,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_06548,NMNH,87.179,SH20053|Rhodophyta|Riquetophycus,312,99,1.71E-99,355,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_06818,NMNH,85.942,SH20053|Rhodophyta|Riquetophycus,313,100,2.23E-93,335,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_07009,NMNH,90.997,SH20053|Rhodophyta|Riquetophycus,311,99,5.99E-119,420,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_07773,NMNH,87.821,SH20053|Rhodophyta|Riquetophycus,312,99,7.92E-103,366,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_07779,NMNH,87.22,SH20053|Rhodophyta|Riquetophycus,313,99,1.71E-99,355,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_07939,NMNH,86.943,SH20053|Rhodophyta|Riquetophycus,314,100,2.22E-98,351,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_08256,NMNH,90.735,SH20053|Rhodophyta|Riquetophycus,313,100,2.15E-118,418,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_08617,NMNH,85.256,SH20053|Rhodophyta|Riquetophycus,312,99,1.74E-89,322,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_08624,NMNH,90.415,SH20053|Rhodophyta|Riquetophycus,313,100,1.00E-116,412,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_09088,NMNH,93.61,SH20053|Rhodophyta|Riquetophycus,313,100,2.11E-133,468,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_10154,NMNH,88.818,SH20053|Rhodophyta|Riquetophycus,313,100,2.19E-108,385,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_10530,NMNH,91.693,SH20053|Rhodophyta|Riquetophycus,313,100,2.14E-123,435,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_10560,NMNH,87.261,SH20053|Rhodophyta|Riquetophycus,314,100,4.76E-100,357,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_10883,NMNH,86.943,SH20053|Rhodophyta|Riquetophycus,314,100,2.22E-98,351,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_10967,NMNH,88.818,SH20053|Rhodophyta|Riquetophycus,313,100,2.19E-108,385,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_12149,NMNH,85.256,SH20053|Rhodophyta|Riquetophycus,312,99,1.74E-89,322,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_12247,NMNH,87.821,SH20053|Rhodophyta|Riquetophycus,312,99,7.92E-103,366,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_12251,NMNH,87.22,SH20053|Rhodophyta|Riquetophycus,313,100,4.76E-100,357,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_12350,NMNH,100,SH20053|Rhodophyta|Riquetophycus,313,100,9.34E-167,579,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_12355,NMNH,91.374,SH20053|Rhodophyta|Riquetophycus,313,100,9.95E-122,429,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_12742,NMNH,92.332,SH20053|Rhodophyta|Riquetophycus,313,100,9.88E-127,446,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_13223,NMNH,87.54,SH20053|Rhodophyta|Riquetophycus,313,100,1.02E-101,363,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_14469,NMNH,87.5,SH20053|Rhodophyta|Riquetophycus,312,99,3.68E-101,361,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_14919,NMNH,86.943,SH20053|Rhodophyta|Riquetophycus,314,100,2.22E-98,351,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_16554,NMNH,87.5,SH20053|Rhodophyta|Riquetophycus,312,99,3.68E-101,361,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_16794,NMNH,85.304,SH20053|Rhodophyta|Riquetophycus,313,100,4.83E-90,324,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_17926,NMNH,88.782,SH20053|Rhodophyta|Riquetophycus,312,99,7.86E-108,383,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_17955,NMNH,87.179,SH20053|Rhodophyta|Riquetophycus,312,99,1.71E-99,355,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_18064,NMNH,87.781,SH20053|Rhodophyta|Riquetophycus,311,99,2.85E-102,364,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_18295,NMNH,89.457,SH20053|Rhodophyta|Riquetophycus,313,100,1.01E-111,396,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_18361,NMNH,86.624,SH20053|Rhodophyta|Riquetophycus,314,100,1.03E-96,346,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_18459,NMNH,87.54,SH20053|Rhodophyta|Riquetophycus,313,100,1.02E-101,363,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_18564,NMNH,87.54,SH20053|Rhodophyta|Riquetophycus,313,100,1.02E-101,363,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_18568,NMNH,89.103,SH20053|Rhodophyta|Riquetophycus,312,99,6.08E-109,387,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_19442,NMNH,86.622,SH20053|Rhodophyta|Riquetophycus,299,96,2.89E-92,331,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_19540,NMNH,85.577,SH20053|Rhodophyta|Riquetophycus,312,99,3.74E-91,327,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_20237,NMNH,87.179,SH20053|Rhodophyta|Riquetophycus,312,99,1.71E-99,355,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_20287,NMNH,87.5,SH20053|Rhodophyta|Riquetophycus,312,99,3.68E-101,361,SH20053,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus*,Riquetophycus*,,,,,,,SH20053
ASV_08745,NMNH,86.667,SH20243|Rhodophyta|Rhodymenia,285,91,8.08E-88,316,SH20243,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,Rhodymenia,Rhodymenia*,Rhodymenia*,,,,,,,SH20053
ASV_00662,MZG,88.179,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Acrotylaceae;Acrotylus;Acrotylus_australis,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Acrotylaceae,Acrotylus,australis,Acrotylus australis,,,,,,,SH20053
ASV_20121,MZG,89.457,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Acrotylaceae;Acrotylus;Acrotylus_australis,313,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Acrotylaceae,Acrotylus,australis,Acrotylus australis,,,,,,,SH20053
ASV_07219,MZG,86.859,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Acrotylaceae;Hennedya;Hennedya_crispa,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Acrotylaceae,Hennedya,crispa,Hennedya crispa,,,,,,,SH20053
ASV_08889,MZG,88.782,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Aglaothamnion;Aglaothamnion_callophyllidicola,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Aglaothamnion,callophyllidicola,Aglaothamnion callophyllidicola,,,,,,,SH20053
ASV_10552,MZG,88.782,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Aglaothamnion;Aglaothamnion_callophyllidicola,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Aglaothamnion,callophyllidicola,Aglaothamnion callophyllidicola,,,,,,,SH20243
ASV_13197,MZG,86.538,Plantae;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Callithamniaceae;Aglaothamnion;Aglaothamnion_callophyllidicola,312,,,,,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Callithamniaceae,Aglaothamnion,callophyllidicola,Aglaothamnion callophyllidicola,,,,,,,
